NotCS,History of South Asia to 1857
NotCS,History Research Seminar
NotCS,Honors Core in Understanding the Past and Exploring World Cultures
NotCS,The Research Process
NotCS,Nutrition - Physiological Aspects
NotCS,Pharmacology and Nutrition
NotCS,Humanities Core: Understanding the Individual and Society
NotCS,Humanities Core: Understanding the Past
NotCS,Senior Capstone Design
NotCS,Adv Top in 3D Print/Addit Manu
NotCS,Intro to Applied Optimizaton
NotCS,Topics in Information and Decision Sciences
NotCS,Statistical Models and Methods for Business Analytics
NotCS,Introduction to Italian Literary and Cultural Studies
NotCS,Introduction to Exercise Science and Health
NotCS,Research Methods and Inquiry in Kinesiology
NotCS,Psychology of Injury and Recovery
NotCS,Special Topics in Kinesiology
NotCS,Aging and the Motor System
NotCS,Research Workshop in Latin American and Latino Studies
NotCS,LAS Major and Career Exploration
NotCS,Second Language Learning
NotCS,Proseminar in Critical and Literary Theory
NotCS,Corp Sustainability &amp; Respons
NotCS,Personal Leadership Dev&amp;Theory
NotCS,Corporate Sustainability&amp;Resp
NotCS,Interdisciplinary Prod Dev I
NotCS,Brand Management
NotCS,Bus. Data for Decision Making
CS,Ordinary Differential Equations
CS,Computational Finance
NotCS,Transp Phenom Micro Nano-Tech
NotCS,Basic Bioinformatics
NotCS,Biotechnology Start-up Entrepreneurship
NotCS,Leadership and Prof Identity
NotCS,Grant Writing for Dev Projects
NotCS,Leadership and Personal Development
NotCS,ROTC Cadet Military Physical Fitness Training Program
NotCS,Civilian Introduction to Military Physical Fitness
NotCS,Advanced Physical Fitness
NotCS,Foundations of Leadership
NotCS,Adaptive Team Leadership
NotCS,Adaptive Leadership
NotCS,American Popular Music since 1850
NotCS,Neuroscience Journal Club
NotCS,"Cultural Fluency, Communication, and Ethics"
NotCS,Pathophysiology
NotCS,Epidemiology &amp; Statistics for Evidence-Based Practice
NotCS,EBP 1: Theoretical Foundations for Evidence-Based Practice
NotCS,Quality and Safety Through Health Technologies
NotCS,Health Equity and Social Determinants
NotCS,Pharmacotherapeutics
NotCS,Comprehensive Health Assessment for Advanced Nursing Practice
NotCS,Advanced Physiological Principles Across the Lifespan
NotCS,Patient/Client Education and Health Literacy
NotCS,Genetics Research
NotCS,Integrated Practicum III
NotCS,Mental Health Assessment of Acute and Chronic Illness Practicum I
NotCS,Mental Health Promotion and Disease Prevention
NotCS,Professional Role and Policy Development
NotCS,Clinical Option: Population Health Nursing
NotCS,Child and Adolescent Mental Health Assessment and Intervention
NotCS,Mental Health Assessment of Acute and Chronic Illness
NotCS,Management of Health and Illness II: Advanced Practice in Adult-Gero Nursing
NotCS,"Nursing Administration Models, Policies, and Governance"
NotCS,"Management of Acute and Chronic Conditions in Infants, Children, Adolescents, and Young Adults"
NotCS,Craniofacial  Tissue Engineeri
NotCS,Laboratory Techniques in Pharmacognosy I
NotCS,Spanish for Pharmacists
NotCS,What is Art?
NotCS,History of Ethics and Social/Political Philosophy
NotCS,Teaching Methods in Philosophy
NotCS,Analysis of Motor Development
NotCS,Biomechanics of Locomotor Dysfunction
CS,Modern Physics: Condensed Matter
NotCS,Western European Politics and Government
NotCS,Advanced Topics in American Politics
NotCS,Advanced Topics in Comparative Politics
NotCS,American Board of Prosthodontics Patient Completion and Documentation
NotCS,Laboratory in Cognitive Neuroscience
NotCS,Practicum in Interviewing
NotCS,Applied Survey Sampling and Analysis
NotCS,Religion in Human Experience
NotCS,Sociology of Politics
NotCS,"Gender, Sexuality, and Health"
NotCS,"Gender, Sexuality &amp; Health"
NotCS,Middle East Societies
NotCS,Subtitle: Immigration
NotCS,Bureaucracy &amp; Management
NotCS,Spanish in Society
NotCS,Theory and Methods in Teaching Heritage Speakers
CS,Advanced Statistical Theory II
NotCS,Script Analysis for Theatrical Production
NotCS,Stage Management
NotCS,Contemporary Performance Techniques
NotCS,Advanced Visualization Techniques
NotCS,Gender and the City
NotCS,Regional and Metropolitan-Wide Planning
NotCS,US &amp; World Cities
NotCS,Community Reinvestment
NotCS,Public Transit Management
NotCS,Systems Methods for Environmental Planning and Policy
NotCS,Energy Planning &amp; Policy
NotCS,PhD Pro-Seminar
NotCS,Topics in Urban Planning Research
NotCS,SustainbleCities: Skyscrapers
NotCS,SP Topic: Internal Auditing
NotCS,African American Art
NotCS,Anthropological Theory
NotCS,Cross-Cultural and Historical Perspectives of Youth Culture
NotCS,Seminar in Archaeological Theory and Method
NotCS,Experiential Learning in the Health Sciences I
NotCS,Introduction to Socially Engaged Art
NotCS,Advanced Topics in New Media Arts
NotCS,Topics in Motion Graphics II
NotCS,Photography in History
NotCS,Intro to Museum &amp; Exhibition
NotCS,Elastography
NotCS,Biomedical Optical Imaging
NotCS,Acoustics in Bioengineering
NotCS,Biology for Non-majors
NotCS,Animal Behavior and Neuroethology
NotCS,Topics in Plant Ecology
NotCS,Current Literature in Cell Biology
NotCS,Transcriptional Complexes
NotCS,Undergraduate Research Experience in Health Informatics
NotCS,Theoretical Concepts of Clinical Decision Support Systems
NotCS,Clinical Sciences for Biomedical Visualization
NotCS,Animation III
NotCS,Advanced Illustration Techniques
NotCS,College of Pharmacy Colloquium Lecture Series
NotCS,Introduction to UIC and Professional Development
NotCS,UIC Business Seminar Program
NotCS,Renewable Energy Technologies
NotCS,Advanced Communication in Chinese
NotCS,Foundation Analysis and Design
NotCS,Transportation Systems Analysi
NotCS,Nondestructive Testing
NotCS,Acute &amp; Chronic Pain Mgmt II
NotCS,Chicago Medicine Elctive Clerkship
NotCS,Chicago Orthopaedics Elective Clerkship
NotCS,Chicago Otolaryngology Elective Clerkship
NotCS,Adult Psychiatry
NotCS,Chicago Urology Elective Clerkship
NotCS,Chicago Medical Education Elective Clerkship
NotCS,Longitudinal Skills Course
NotCS,Adv Sp Topics: Health &amp; Aging
CS,Introduction to Machine Learning
CS,Engineering Distributed Objects For Cloud Computing
CS,Cognitive Science: Intro
CS,Applied Artificial Intelligence
NotCS,Homicide in Chicago
NotCS,Topics: Serial Killers
NotCS,Methods of Reading: Early Literacy in Urban Classrooms
NotCS,Teaching and Learning Social Sciences in the Urban Elementary Classroom
NotCS,Improving School/District Literacy Achievement
NotCS,Research on Science Teaching and Teacher Education
NotCS,Literacy In and Out of School
NotCS,Adv Standing Faculty DMD
NotCS,Interaction Design
NotCS,Advanced Graphic Design II
NotCS,Disability in World Cultures
NotCS,Disability and Human Development Capstone
NotCS,"Disability, Sexuality, and Health"
NotCS,"Consideration, Assessment and Documentation of Assistive Technology in PreK-12 Educational Setting"
NotCS,Earth System History
NotCS,Advanced Organic Geochemistry/Biochemistry
NotCS,College Connection II
NotCS,Introduction to Urban Communities and Schools: Fieldwork I
NotCS,Practical Inquiry I: Teacher Competencies and Performance-Based Assessment
NotCS,Pre-Student Teaching in the Urban Elementary Classroom: Fieldwork III
NotCS,Youth Culture Community Organizing and Education
NotCS,Introduction to Human Development and Learning
NotCS,Theories of Educational Psychology
CS,Antennas &amp; Arrays
CS,Electromagnetic Scattering
NotCS,Rhetorical Studies
NotCS,Special Topics in Environmental Health
NotCS,Comparative Water Sampling
NotCS,Current Top in Occ &amp; Env EPI
NotCS,Meta Analysis
NotCS,Quantitative Methods in Finance
NotCS,French Literature from the Crusades to the Revolution
NotCS,Gender &amp; South Asian Diaspora
NotCS,Gender &amp; South Asian Diasporas
NotCS,Model World Conference
NotCS,Germanic Culture from the Enlightenment to the 1848 Revolution
NotCS,Oral Communication and Interaction Skills for International Teaching Assistants
NotCS,HPA MPH Capstone Experience
NotCS,Management EPI
NotCS,Human Resources
NotCS,Hlth Polic Affordable Care Act
NotCS,The Age of Revolution in France: 1715-1848
NotCS,Russia Between Europe and Asia: Eurasian Spaces and Peoples in the Premodern Era
NotCS,The Middle East Since 1258
NotCS,Food as Medicine: Cooking for Healing and Wellness
NotCS,Cells to Community
NotCS,Senior Design Il
NotCS,Special Topics in Industrial Engineering
NotCS,Time Series Analysis &amp; Forecas
NotCS,Virtual Surgical Simulation
NotCS,Distributed Decision Making
NotCS,Time Series &amp; Forecasting
NotCS,Enterprise Operations and Supply Chain Systems
NotCS,Analytics for Big Data
NotCS,Business Data Visualization
NotCS,MIS Co-operative Experience
NotCS,Special Topics: Mktg Analytics
NotCS,Global Persp Ethnicity &amp; Hlth
NotCS,Analytic Methods Cohort B
NotCS,Determinants of Hlth Cohort A
NotCS,Analytic Methods Cohort A
NotCS,Determinants of Hlth Cohort B
NotCS,Creativity and Innovation in Design and Arts
NotCS,Migration and Diaspora in the Italian and Italian American Experience
NotCS,Advanced Topics in Italian Visual Media and Film
NotCS,Anatomy Laboratory I
NotCS,Lower Extremity Overuse Injury
NotCS,Motivational Interviewing Lab
NotCS,Human Bioenergetics
NotCS,Exercise Leadership Field Instruction
NotCS,Latino Social Movements in the United States
NotCS,Introduction to Healthcare and the Health Professions
NotCS,Personnel Training and Development
NotCS,Leadership Theories and Personal Leadership Skills Development
NotCS,Corporate Sustainability and Responsibility
NotCS,Seminar: Topics in Personnel Practices and Relations
NotCS,Global Innovation Management
NotCS,Digital and Social Media Marketing
NotCS,Real-World  Marketing Inquiry
NotCS,PhD Seminar:Perspect In Innov
NotCS,PhD: Behavioral Decision Makin
NotCS,Study of Credit
NotCS,Creating A Career That Counts
NotCS,Wireless Data
CS,Calculus for the Life Sciences
CS,Linear and Nonlinear Waves
CS,Internship in Mathematics
NotCS,Introduction to Number Theory with Application
NotCS,Prin of MEMS Sensors&amp;Actuators
NotCS,Principles of MEMS Sensors
NotCS,Introduction to Micro Fluids
NotCS,Ethics in Ed Research
NotCS,"Disability,Edu,Hlth Care &amp; Soc"
NotCS,Faculty Dev
NotCS,Jazz Improvisation II
NotCS,Music Notation and Copying
NotCS,Tutoring in the Science Learning Center
NotCS,EBP 2: Implementing Evidence-Based Practice
NotCS,"Leadership, Policy, and Interprofessional Collaboration: Effecting Change in Complex Health Systems"
NotCS,Advanced pathophysiology across the lifespan
NotCS,Issues in Advanced Practice Nursing and Policy Implications
NotCS,Health Promotion Theories and Population-focused Interventions
NotCS,EBP 3: DNP Proposal Development for Translating Evidence to Practice
NotCS,Health Culture &amp; Society
NotCS,Project 1: Hist Methodology
NotCS,Developing Literature Reviews
NotCS,Clin Prac in Primary Care II
NotCS,Adv Clin Prac - Primary Care I
NotCS,Clinical Synthesis Practicum for the Advanced Generalist
NotCS,"EBP 4: DNP Project Implementation, Evaluation, &amp; Dissemination"
NotCS,Pediatric and Perinatal Clinical Nurse Specialist Practicum III
NotCS,Strategic Planning and Operations Management
NotCS,Financial Management and Budget Planning
NotCS,Advanced Field Experience in Occupational Therapy Leadership
NotCS,Craniofacial Tissue Engineerin
NotCS,Graduate Pharmacology
NotCS,Mgmt of the HIV patient
NotCS,Foundations in Urban Family and Community Healthcare 1
NotCS,Foundations in Urban Family and Community Healthcare 3
NotCS,What Is Religion?
NotCS,Morality and the Law
NotCS,Mathematical Logic
NotCS,Physical Therapy Residency Mentorship
NotCS,Post Professional Residency: Clinical Educator Practicum
NotCS,Human Gross Anatomy for Physical Therapy
NotCS,Introduction to Polish Cinema
NotCS,Rapid Portuguese for Romance Language Speakers
NotCS,Advanced Learning
NotCS,Capital Markets and Entr
NotCS,Introduction to World Religions
NotCS,Introduction to Social Justice: Stories and Struggles
NotCS,Writing in the Social Sciences
NotCS,Policing &amp; Enforcement
NotCS,Policing and Enforcement
NotCS,Bending/Breaking With Religion
NotCS,Bendin/Breaking with Religion
NotCS,Attitudes Toward Immigrants
NotCS,"Gender, Sexuality, and the Law"
NotCS,Organizational Inequality
NotCS,Social Organization
NotCS,Exceptional Learners
NotCS,Scenography: Introduction to Principles of Theatrical Design
NotCS,Page to Stage: Adaptation of Text for Theatrical Performance
NotCS,Teaching Artist Seminar
NotCS,Movement IV: Somatics
NotCS,Voice IV: Text Styles
NotCS,Researching the City
NotCS,Placemaking
NotCS,Water &amp; Built Environment
NotCS,PhD Pro-Seminar/Transportation
NotCS,Principles of Urban Sustainability
NotCS,Mapping the Urban: Cartography and its Alternatives
NotCS,Resources and Strategies for College Success
NotCS,Semester Refresh: Strategies to Finish Strong
NotCS,Critical Strategies for Reading and Writing Success
NotCS,Intr Fiin Acct for Bus Scholar
NotCS,Intro Fin Acct for Actg Majors
NotCS,Intro Mang Acct for Actg Major
NotCS,Sp Topic: Internal Auditing
NotCS,Fraud Examination
NotCS,Black Power
NotCS,The Archaeology of Buddhism
NotCS,Angkor &amp;  the Khmer Empire
NotCS,Ethnoarchaeology&amp;Ethnohistory
NotCS,Anthropology of the State
NotCS,Introduction to Integrated Health Sciences
NotCS,Introduction to Rehabilitation Sciences
NotCS,Applied Health Scienes Study Abroad
NotCS,Approaches to Rehabilitation Case Management
NotCS,Measurement and Assessment in Rehabilitation
NotCS,"Ethics, Law and Professionalism in Health Sciences"
NotCS,Synthesis in Health/Rehabilitation Sciences
NotCS,Architecture at Chicago
NotCS,Topics Seminar
NotCS,World History of Art and the Built Environment I
NotCS,Museum and Exhibition Workshop
NotCS,Writing in Art History
NotCS,The Russian Avant-Garde
NotCS,"Toward New Histories of the Visual Arts, 1960 to the Present"
NotCS,Foundations of Clinical Med I
NotCS,Bioengineering Thermodynamics
NotCS,Statistics and Machine Learning for Bioengineering and Bioinformatics
NotCS,Biomedical Implants
NotCS,Quantitative Human Physiology
NotCS,Haptics I
NotCS,Principles of Animal Physiology
NotCS,Introduction to Paleontology
NotCS,Science Writing
NotCS,Current Topics in  Bio Sci Res
NotCS,Methods in Biomedical and Health Informatics I
NotCS,Industrial Experience
NotCS,Civic Engagement
NotCS,Computational Molecular Modeling
NotCS,Honors and Majors General and Analytical Chemistry I
NotCS,General Chemistry I Lecture
NotCS,General Chemistry Laboratory I
NotCS,General Chemistry II Lecture
NotCS,General Chemistry Laboratory II
NotCS,Instrumental Analysis
NotCS, Learning and Teaching of Physical Sciences
NotCS,Elements of Machining Scientific Equipment
NotCS,Introduction to Surface Chemistry and Catalysis
NotCS,Advanced Biochemistry II
NotCS,Environmental Engineering
NotCS,Civil Engineering Systems Design
NotCS,Cities and Sustainable Infrastructure
NotCS,Welding Metallurgy
NotCS,Undergrad Sr Design I
NotCS,Undergrad Thesis I
NotCS,Intermediate Fluid Mechanics
NotCS,Earthquake Resistant Design for Structural Steel Systems
NotCS,Finite Element Analysis II
NotCS,Enviro Hydrology &amp; Hydraulics
NotCS,Palliative Care
NotCS,Inpatient Hospice Home
NotCS,Movement Disorder
NotCS,Family Medicine/Psychiatry
NotCS,Family Medicine Inpatient II
NotCS,Sleep Medicine
NotCS,Endocrinology II
NotCS,Adult Care Medicine
NotCS,Gastroenterology II
NotCS,Gastroenterology III
NotCS,Neurosurgery II
NotCS,Neurosurgery III
NotCS,Neurosurgery IV
NotCS,Ambulatory Ob/Gyn
NotCS,Rockford OBGYN Elective Clerkship
NotCS,Reproductive OB/GYN
NotCS,Ophthalmology II
NotCS,Ophthalmology III
NotCS,Ophthalmology IV
NotCS,Ophthalmology V
NotCS,Pediatric Gastroenterology II
NotCS,Neonatology II
NotCS,General Pediatrics
NotCS,Rockford Pediatrics Elective Clerkship
NotCS,Consult-Liaison Psychiatry
NotCS,Consultation/Liaison Psych II
NotCS,Physical Medicine &amp; Rehab II
NotCS,Physical Medicine &amp; Rehab III
NotCS,Adult Cardiac Surgery
NotCS,Rockford Surgery Elective Clerkship
NotCS,Urology II
NotCS,Urology III
NotCS,Urbana-Champaign Internal Medicine Elective Clerkship
NotCS,Urbana-Champaign Pediatrics Elective Clerkship
NotCS,Environmental Communication
NotCS,"Community Health 1: Assessing, Promoting and Improving Community Health"
NotCS,"Gender,Sexuality, Violence"
NotCS,LGBT Health
CS,Software Development for Mobile Platforms
CS,Intro to Data Science
CS,Software Vuln. Analysis
CS,Operating Systems
CS,Adv Topics in Machine Learning
CS,Empirical Analysis
CS,Web Security and Privacy
NotCS,Law and Society
NotCS,Topics: Violence Prevention
NotCS,Topics: Ethics in Punishment
NotCS,Topics: Surveillance &amp; Society
NotCS,"Selected Issues in Criminology, Law, and Justice"
NotCS,Literacy in the Disciplines: Adolescent Literacy in Urban Classrooms
NotCS,"Societal Bases of Languages, Literacies and Learning"
NotCS,Children&rsquo;s and Young Adult Literature and Media
NotCS,Teaching and Learning of the Natural Sciences
NotCS,Foundation and Current Issues in Educating English Language Learners
NotCS,Secondary Literacy
NotCS,"Curriculum, Instruction, and Assessment for Equity in Secondary Science Education"
NotCS,Critical Pedagogy: Practice and Theory
NotCS,"Literacy and Learning Technologies: Theory, Research and Practice"
NotCS,"Applied Oral and Behavioral Sciences, AS-3"
NotCS,Disability in the Humanities
NotCS,Curriculum Design
NotCS,Microeconomic Theory I
NotCS,Macroeconomic Theory I
NotCS,Language Development and Learning in a Diverse Society
NotCS,"Pre-Student Teaching in the Urban Elementary Classroom, Fieldwork III: Arts, Health, and Physical Ed"
NotCS,Introduction to Educational Research: Designs and Analyses
NotCS,Adolescent and Adult Development in Contemporary Society
NotCS,Understanding and Applying Research in Human Development
NotCS,"Development, Health and Wellness: Conception to age 8"
NotCS,Understanding Students with High Incidence Disabilities
NotCS,Introduction to Curriculum and Practice in Early Childhood Education
CS,Computer Networks
CS,Image Proc for Medical Apps
CS,Artificial Neural Networks
CS,High Performance ICs/Systems
CS,Engineering Practicum in Additive Manufacturing
CS,Engineering Practicum in Subtractive Manufacturing
NotCS,Academic Writing Workshop
NotCS,Advanced Professional Writing
NotCS,Technical Writing
NotCS,Topics in Multiethnic Literatures in the United States
NotCS,Foundations of PH Preparedness
NotCS,Religion Spirituality &amp; Health
NotCS,Topics in Financial Innovation
NotCS,French and Francophone Literature from the Revolution to the 21st Century
NotCS,"AIDS, Politics and Culture"
NotCS,Introduction to Economic Geography
NotCS,European Cinema
NotCS,Introduction to Global Asian Studies
NotCS,Asian and/or Asian American Studies Seminar
NotCS,Cultural Politics of Asian American Food
NotCS,Introduction to Chinese Politics
NotCS,Late Imperial China
NotCS,Special Topics in Asian American Studies
NotCS,Advanced Topics in Asian American Studies
NotCS,Written Communication and Presentation Skills
NotCS,Law and the Health Care System
NotCS,Heath Care Finance I
NotCS,Healthcare Finance II
NotCS,Accounting
NotCS,Management of AHC
NotCS,MHA Capstone I
NotCS,"The Dawn of European Modernity, 1500-1715"
NotCS,"Europe in the Age of Capitalism and Imperialism, 1815 - 1914"
NotCS,The Rise and Fall of Communism in Eastern Europe
NotCS,Twentieth-Century Russia in Film
NotCS,Topics in Migration History
NotCS,Topics in Military History
NotCS,What Moves Us &amp; How
NotCS,Foundations for the Future
NotCS,Writing Good Research Articles
NotCS,Process Mining
NotCS,Data Science I
NotCS,Analytics Strategy and Practice
NotCS,Social Media &amp; Ntwk Analysi
NotCS,Cognitive Computing &amp; Analytic
NotCS,Revenue management
NotCS,Global Sourcing &amp; Logistics
NotCS,Determin of Hlth Online Cohort
NotCS,Analytic Methods Part 1 Online
NotCS,Dec Mking &amp; Econ Eval in Hlth
NotCS,IPHS PhD Case Study
NotCS,Advanced Topics in Interdisciplinary Arts
NotCS,Stress Management
NotCS,Training Methods for Core Stability
NotCS,Worksite Health Promotion
NotCS,Sport Psychology for Individual and Team Performance
NotCS,Responsible Conduct of and Ethical Decision Making in Research
NotCS,Prg Design &amp; Eval Acr Lifespan
NotCS,Intermediate Korean I
NotCS,Global Learning Community Seminar
NotCS,Seminar in Applied Linguistics
NotCS,Internship in Global Engagement and Public Humanities
NotCS,Responsible Business
NotCS,Strategic Corp Responsibility
NotCS,Advanced Marketing Research
NotCS,ConsBehav-Children&amp;SpecPopulat
NotCS,Enterprise Strategy
NotCS,Social Entr Leading Change
NotCS,Foundations of Emergency Management
NotCS,Critical Infrastructure
NotCS,Environmental Risk
NotCS,Disaster Response
NotCS,Adv Special Topics Engineering
CS,Intermediate Algebra Workshop
CS,College Algebra
CS,Linear Algebra II
CS,Complex Manifolds II
NotCS,Fundamentals of Turbulence
NotCS,Advanced Topics in Solid Mech
NotCS,Mech of Deformable Bodies
NotCS,Low Dimensional Nanomaterials
NotCS,Statistics for Biotechnology Research
NotCS,"Biomedical Implants: Materials, Design, Characterization and Clinical and Safety Issues"
NotCS,Tech &amp; Teach w/Cases
NotCS,Vocal Jazz Ensemble
NotCS,Private Instrumental Lessons-30 Minutes
NotCS,Private Vocal Lessons-30 Minutes
NotCS,Music History I
NotCS,Sea Power and Maritime Affairs
NotCS,Data Literacy in Neuroscience
NotCS,Professional Nursing 1
NotCS,Health Assessment and Communication
NotCS,Foundations of Nursing Practice
NotCS,Concepts in Pathophysiology and Pharmacology 1
NotCS,Concepts and Processes in Contemporary Nursing
NotCS,Nursing Care of Populations (RN to BSN)
NotCS,"Practicum: Health maintenance &amp; management of common acute illness in the infant, child, adolescent"
NotCS,"Practicum: Management of Infant, Child, Adolescent/Young Adult with Chronic Illness"
NotCS,DNP Practicum
NotCS,Pediatric and Perinatal Clinical Nurse Specialist Practicum I
NotCS,Research Practicum
NotCS,Advanced Population Health and Program Planning
NotCS,Issues in Advanced Population Health Nursing
NotCS,Health Outcomes Assessments
NotCS,Predictive Strategies in Pharmacognosy
NotCS,Integrated Physiology
NotCS,Introduction Pharmacy Practice
NotCS,Fundamentals of Drug Action
NotCS,"Pharmaceutics I - Pharmaceutics Principles, Drug Delivery Systems, and Calculations"
NotCS,Pharmacokinetics
NotCS,Foundations in Urban Family and Community Healthcare 5
NotCS,Advanced Methods in Outcomes Research and Grant Writing
NotCS,What Is Freedom?
NotCS,Continental Philosophy II: European Thought Since 1960
NotCS,Clinical Internship II
CS,Preparatory Physics
CS,Computational and Mathematical Methods for the Physical Sciences
CS,Fundamentals of Relativity
CS,Fundamentals of Modern Quantum Theory
CS,Experiments in Modern Physics
CS,Learning and Teaching of Physical Sciences
CS,Elements of Machining Scientific Equipment
NotCS,Clinical Applications of Physiology I
NotCS,Seminar: Political Problems of Developing Societies
NotCS,From Arab Spring to ISIS
NotCS,Topics in State and Local Government
NotCS,Foundations of Clinical Med II
NotCS,Knowledge Acquisition
NotCS,Policy Analysis and Alternatives
NotCS,Environmental Policy
NotCS,Principles of Data Analysis
NotCS,Economics for Management and Policy
NotCS,Data Management
NotCS,Data Analytics
NotCS,Principles of Urban Dev
NotCS,Principles of Financial Management and Budgeting
NotCS,History and Development of Public Administration
NotCS,Leadership in Public Organizations
NotCS,Capital Budgeting and Finance
NotCS,Development and Fundraising in Nonprofit Organizations
NotCS,Managing Your Career
NotCS,Public Administration Portfolio
NotCS,Health and the Public
NotCS,"Diaspora, Exile, Genocide: Aspects of the European Jewish Experience in Literature and Film"
NotCS,Major Problems in Religious Studies
NotCS,Introduction to Literary Analysis of Slavic Texts
NotCS,Clinical Interventions
NotCS,"Race, Ethnicity, Gender"
NotCS,Globalization and Migration
NotCS,CAS Practicum
NotCS,Methods for Causal Inference
NotCS,Organizations and Economy
NotCS,Introduction to Literary Analysis and Criticism for Teachers of Spanish
NotCS,Literacy Instruction for Diverse Learners in Elementary School
NotCS,Adolescent Literacy for Diverse Learners
NotCS,Field Internship for Student Teaching
NotCS,Curriculum and Teaching for Students with Disabilities
CS,Linear and Non-Linear Programming
CS,Mathematics and Statistics for Actuarial Sciences I
NotCS,Introduction to Theatre History I: Premodern Drama
NotCS,Acting I: Fundamentals
NotCS,Acting Fundamentals for Non-majors
NotCS,Practicum in Theater: Run Crew
NotCS,Practicum in Theater: Build Crew
NotCS,Introduction to Theatre History II: Modern Theatre
NotCS,Dance at Hubbard Street
NotCS,Movement IV: Style
NotCS,Movement VI: Movement Lab
NotCS,Voice VI: Voice Lab
NotCS,CD Studio: Supportive Housing
NotCS,Energy Policy
NotCS,Sharing Economy: Policy &amp; Prac
NotCS,Design Skills Studio
NotCS,Sustained Dialogue
NotCS,Introduction to Geographic Information Systems I
NotCS,Independent Study in Urban Studies
NotCS,English for Academic Purposes I
NotCS,English for Academic Purposes II
NotCS,"Live, Learn, Grow: Foundation"
NotCS,"Live, Learn, Grow: Bridge"
NotCS,"Live, Learn, Grow: Learning Track"
NotCS,English Lab for UIC International-Humanities
NotCS,English Lab for UIC International-Social Sciences
NotCS,English Lab for UIC International-Natural Sciences
NotCS,English Lab for UIC International-Mathematics
NotCS,Sp Topic:Financial Reporting
NotCS,The Atlantic Slave Trade
NotCS,Topics in African Diaspora Studies
NotCS,Black Lives in Historical Context
NotCS,Sp Topics: Environmental Anth
NotCS,Archaeology of Mainland Southeast Asia
NotCS,"The Indian Ocean World: Contact, Commerce, Culture"
NotCS,Paleoindians and Peopling of the Americas: From Alaska to Tierra del Fuego
NotCS,Economic Anthropology
NotCS,Special Topics in the Health Sciences
NotCS,Human Sexuality and Health Science
NotCS,Physical and Mental Health Issues in Rehabilitation
NotCS,Health Inter-professional Seminar
NotCS,Advanced Arabic through Literature
NotCS,Digital Design and Fabrication
NotCS,Advanced New Media Arts
NotCS,Advanced Graduate Critique
NotCS,Introduction to the Art and Architecture of Asia
NotCS,Russian Visual and Material Culture
NotCS,Seminar in Museum and Exhibition Studies
NotCS,Clinical Problems in Bioengineering
NotCS,Biotechnology and Drug Discovery
NotCS,Topics in Paleontology
NotCS,Colloquium in Biomedical and Health Informatics
NotCS,Seminar in Biomedical and Health Information Sciences
NotCS,Biomedical &amp; Health Info
NotCS,Big Data Analytics
NotCS,Special Topics in Business Administration
NotCS,Transport Phenomena II
NotCS,Transport Phenomena III
NotCS,Chem-E-Car Design
NotCS,Nanotechnology for Pharmaceutical Applications
NotCS,Biomolecular Eng.
NotCS,Graphene &amp; 2D Materials
NotCS,Undergraduate Senior Design Thesis I
NotCS,Seminar In Chem Engr Research
NotCS,Special Topics in Inorganic Chemistry
NotCS,Structural Analysis II
NotCS,Design of Masonry Structures
NotCS,Physical and Mechanical Properties of Materials
NotCS,Transport &amp; Infra Systems
NotCS,Introduction to Matlab
NotCS,Construction Engrg Management
NotCS,Ceramic Engineering
NotCS,Characteristics of Materials
NotCS,Construction Engrng Proj Ctrl
NotCS,Transportation Proj Appraisal
NotCS,Doctoring in Clinical Skills
NotCS,INNOV in Rural &amp; Global Hlth
NotCS,Advanced Anatomy
NotCS,Forensic Pathology II
NotCS,Research- Special Topics
NotCS,Cardiology II
NotCS,Nephrology II
NotCS,Medical Intensive Care
NotCS,Medicine Sub-Internship
NotCS,Infectious Diseases II
NotCS,Reproductive OBGYN
NotCS,Repro Endo &amp; Infertility
NotCS,Pediatric Cardiology II
NotCS,Pediatrics Infectious Disease
NotCS,Psychiatry II
NotCS,Radiology II
NotCS,Radiology IV
NotCS,Radiology III
NotCS,Radiology/Surgery/Anatomy
NotCS,Public Relations and Digital Media
NotCS,Digital Journalism
NotCS,Social Media and Marketing
NotCS,Seminar in Philosophy of Technology
NotCS,Community Health 3: Professional Development for Public Health Practice
NotCS,Intro to Pub Health Nutrition
NotCS,"MCH Delivery Systems: Services, Programs, and Policies"
NotCS,MCH Hot Topics
CS,MATLAB Programming for Engineers
CS,Creative Coding
CS,Virtual and Augmented Reality
CS,Secure Web Application Design
CS,Design and Analysis of Efficient Algorithms in Computational Molecular Biology
CS,Introduction to Cognitive Science
CS,Data Science for Networks
NotCS,Violence Prevention
NotCS,Surveillance and Society
NotCS,Industrial Complexes of Americ
NotCS,"Advanced Methods in Criminology, Law, and Justice"
NotCS,Literacy Leadership
NotCS,Research on Science Curriculum
NotCS,Visualization III
NotCS,"Disability, Research, and Interdisciplinary Methods"
NotCS,Block 1: Body Systems and Homeostasis 1
NotCS,Block 2: Pathogenesis
NotCS,Doctoring and Clinical Skills 1
NotCS,Synthesis 1-2
NotCS,Medical Colloquia 1
NotCS,Applied Microeconomics I
NotCS,Applied Macroeconomics
NotCS,Applied Econometrics
NotCS,"Reading, Writing and Speaking Economics"
NotCS,The Criminalization of Youth in Urban Schools
NotCS,Methods of Case Study Research
NotCS,Directed Research in Human Development and Learning
